CustomerID,first_purchase,last_purchase,num_transactions,monetary_total,avg_order_value,num_invoices,recency_days,frequency,tenure_days,mean_days_between,purchases_30,purchases_90,purchases_180,churn,churn_proba
14349,2011-11-29 15:39:00,2011-11-29 15:39:00,31,133.5,4.306451612903226,1,10,1,1,1.0,31,31,31,0,0.00047583797
14350,2011-03-10 14:14:00,2011-03-10 14:14:00,18,282.93,15.718333333333334,1,274,1,1,1.0,0,0,0,1,0.99964976
14351,2011-06-28 11:56:00,2011-06-28 11:56:00,1,51.0,51.0,1,165,1,1,1.0,0,0,1,0,0.00040500448
14352,2011-03-11 14:58:00,2011-07-05 15:41:00,47,1078.96,22.95659574468085,4,157,4,116,29.0,0,0,9,0,0.00016583769
14353,2011-05-08 16:06:00,2011-05-08 16:06:00,6,90.6,15.1,1,215,1,1,1.0,0,0,0,1,0.99934095
14354,2011-11-09 15:36:00,2011-12-04 11:32:00,9,163.62,18.18,2,6,2,24,12.0,3,9,9,0,0.00033728368
14355,2010-12-09 12:16:00,2010-12-09 12:16:00,11,174.4,15.854545454545455,1,366,1,1,1.0,0,0,0,1,0.99941134
14356,2011-09-19 14:43:00,2011-09-21 09:18:00,33,701.23,21.24939393939394,2,80,2,1,0.5,0,33,33,0,0.0006712986
14357,2011-10-27 16:23:00,2011-10-27 16:23:00,41,225.77,5.506585365853659,1,43,1,1,1.0,0,41,41,0,0.00077915366
14359,2011-09-13 09:03:00,2011-11-20 13:17:00,55,912.18,16.58509090909091,3,19,3,68,22.666666666666668,8,55,55,0,0.00025906882
14360,2011-09-06 11:58:00,2011-11-08 09:12:00,118,2128.23,18.035847457627117,4,32,4,62,15.5,0,46,118,0,0.00022216434
14362,2011-11-17 15:08:00,2011-11-17 15:08:00,41,161.2,3.9317073170731707,1,22,1,1,1.0,41,41,41,0,0.00047583797
14364,2011-05-12 12:56:00,2011-08-23 11:01:00,69,3717.35,53.87463768115942,8,109,8,102,12.75,0,0,43,0,0.00015749647
14367,2011-03-08 14:12:00,2011-12-01 13:19:00,524,9261.52,17.67465648854962,16,8,16,267,16.6875,37,187,251,0,0.00013233189
14368,2011-01-24 09:52:00,2011-01-24 09:52:00,8,155.0,19.375,1,320,1,1,1.0,0,0,0,1,0.9996815
14371,2011-02-17 16:35:00,2011-02-17 16:35:00,4,100.5,25.125,1,295,1,1,1.0,0,0,0,1,0.99968827
14373,2010-12-16 15:40:00,2010-12-16 15:40:00,4,76.55,19.1375,1,358,1,1,1.0,0,0,0,1,0.9996433
14375,2011-06-07 13:44:00,2011-06-07 13:44:00,75,257.68,3.4357333333333333,1,185,1,1,1.0,0,0,0,1,0.99984217
14377,2011-03-22 13:38:00,2011-06-01 13:32:00,11,617.05,56.095454545454544,2,191,2,70,35.0,0,0,0,1,0.9996606
14379,2011-02-17 15:03:00,2011-10-26 16:43:00,46,348.1,7.567391304347827,2,44,2,251,125.5,0,29,29,0,0.00040575926
14381,2011-10-18 17:10:00,2011-10-18 17:10:00,56,202.68,3.619285714285714,1,52,1,1,1.0,0,56,56,0,0.00077915366
14382,2011-11-13 16:18:00,2011-11-13 16:18:00,131,626.0699999999999,4.7791603053435106,1,26,1,1,1.0,131,131,131,0,0.00067923643
14383,2011-06-29 10:18:00,2011-11-01 15:53:00,59,1247.69,21.14728813559322,3,38,3,125,41.666666666666664,0,44,59,0,0.00013233189
14385,2011-11-16 11:55:00,2011-11-30 15:36:00,14,202.11,14.436428571428573,3,9,3,14,4.666666666666667,14,14,14,0,0.0007933873
14386,2011-02-16 09:45:00,2011-02-16 09:45:00,7,142.4,20.342857142857145,1,297,1,1,1.0,0,0,0,1,0.9996815
14387,2011-08-22 14:13:00,2011-11-07 12:29:00,140,1770.56,12.646857142857142,3,33,3,76,25.333333333333332,0,100,140,0,0.00021878062
14388,2010-12-02 11:02:00,2011-11-29 13:32:00,186,3212.84,17.273333333333333,8,10,8,362,45.25,23,53,117,0,0.00013233189
14389,2011-06-02 12:04:00,2011-10-05 15:17:00,45,1043.46,23.188000000000002,2,65,2,125,62.5,0,26,26,0,0.00015322161
14390,2010-12-02 11:57:00,2011-11-29 13:49:00,286,4652.82,16.268601398601398,9,10,9,362,40.22222222222222,70,143,182,0,0.00013233189
14393,2011-05-05 18:16:00,2011-05-05 18:16:00,5,67.95,13.59,1,218,1,1,1.0,0,0,0,1,0.9995382
14395,2010-12-02 18:15:00,2011-12-07 14:34:00,350,3507.71,10.02202857142857,9,2,9,369,41.0,57,164,199,0,0.00021816777
14396,2010-12-03 15:19:00,2011-10-05 16:09:00,73,487.99,6.684794520547945,2,65,2,306,153.0,0,39,39,0,0.00038518885
14397,2011-05-10 12:25:00,2011-12-07 09:22:00,87,2612.96,30.034022988505747,19,3,19,210,11.052631578947368,27,45,72,0,0.00015749647
14400,2011-07-13 15:50:00,2011-07-13 15:50:00,25,574.7,22.988000000000003,1,149,1,1,1.0,0,0,25,0,0.0006525845
14401,2010-12-15 09:07:00,2011-12-05 13:30:00,182,4051.48,22.26087912087912,13,4,13,355,27.307692307692307,25,48,147,0,0.00015749647
14403,2011-04-06 14:23:00,2011-08-01 12:57:00,20,1475.81,73.7905,4,130,4,116,29.0,0,0,3,0,0.00015749647
14404,2010-12-05 16:00:00,2011-11-06 12:30:00,103,1474.32,14.31378640776699,6,34,6,335,55.833333333333336,0,13,50,0,0.0001960826
14406,2011-08-12 16:54:00,2011-08-12 16:54:00,8,156.75,19.59375,1,119,1,1,1.0,0,0,8,0,0.00039632822
14407,2011-03-08 11:59:00,2011-08-24 14:02:00,73,2157.73,29.557945205479452,6,107,6,169,28.166666666666668,0,0,38,0,0.00015749647
14408,2011-03-20 14:41:00,2011-11-29 11:41:00,107,2606.53,24.360093457943925,7,11,7,253,36.142857142857146,8,8,68,0,0.00015749647
14409,2010-12-06 15:03:00,2011-09-29 18:18:00,54,2059.4500000000003,38.137962962962966,6,71,6,297,49.5,0,8,41,0,0.00015749647
14410,2011-02-07 09:36:00,2011-09-08 15:08:00,193,1105.07,5.725751295336787,9,92,9,213,23.666666666666668,0,0,85,0,0.00022756742
14411,2011-02-02 10:56:00,2011-02-02 10:56:00,14,1063.0,75.92857142857143,1,311,1,1,1.0,0,0,0,1,0.9997203
14412,2011-09-28 08:48:00,2011-10-28 10:45:00,43,770.03,17.90767441860465,2,43,2,30,15.0,0,43,43,0,0.00027076658
14413,2010-12-12 13:37:00,2010-12-12 13:37:00,23,122.7,5.334782608695653,1,362,1,1,1.0,0,0,0,1,0.9997347
14414,2010-12-16 11:11:00,2011-09-09 12:09:00,97,1496.98,15.432783505154639,7,92,7,267,38.142857142857146,0,0,89,0,0.000126539
14415,2010-12-14 13:31:00,2011-12-08 14:38:00,590,5900.28,10.000474576271186,13,1,13,359,27.615384615384617,122,209,313,0,0.00021816777
14416,2011-10-28 15:10:00,2011-11-17 15:22:00,14,490.22,35.01571428571429,2,22,2,20,10.0,3,14,14,0,0.00045491286
14418,2011-08-23 17:18:00,2011-12-06 11:39:00,124,1937.25,15.622983870967742,3,4,3,104,34.666666666666664,105,105,124,0,0.000126539
14419,2010-12-10 10:56:00,2011-11-29 11:22:00,206,1058.06,5.13621359223301,6,11,6,354,59.0,49,148,148,0,0.00022756742
14420,2011-09-01 18:07:00,2011-09-01 18:07:00,29,387.52,13.362758620689654,1,99,1,1,1.0,0,0,29,0,0.00059528137
14421,2011-05-12 10:49:00,2011-10-13 13:24:00,27,813.11,30.115185185185187,2,57,2,154,77.0,0,12,12,0,0.00016924381
14422,2011-03-17 17:26:00,2011-12-09 11:26:00,222,4263.64,19.205585585585588,6,1,6,266,44.333333333333336,35,161,201,0,0.00013233189
14423,2011-05-05 15:12:00,2011-05-05 15:12:00,3,265.2,88.39999999999999,1,218,1,1,1.0,0,0,0,1,0.9998299
14424,2011-11-22 11:48:00,2011-11-22 11:48:00,1,322.08,322.08,1,18,1,1,1.0,1,1,1,0,0.0008407575
14426,2011-01-31 09:51:00,2011-11-16 12:25:00,224,4481.67,20.007455357142856,10,24,10,289,28.9,24,50,128,0,0.00013233189
14427,2011-10-07 09:10:00,2011-10-20 14:23:00,17,363.34000000000003,21.37294117647059,2,50,2,13,6.5,0,17,17,0,0.00079288846
14428,2011-01-18 16:39:00,2011-12-02 13:17:00,144,1244.83,8.644652777777777,5,7,5,317,63.4,13,116,116,0,0.00021816777
14431,2011-02-10 10:40:00,2011-02-10 10:40:00,17,470.36,27.668235294117647,1,303,1,1,1.0,0,0,0,1,0.99984825
14432,2011-09-11 14:09:00,2011-11-30 08:04:00,382,2255.51,5.904476439790576,6,10,6,79,13.166666666666666,111,382,382,0,0.00028104332
14434,2011-09-28 15:31:00,2011-11-18 08:56:00,12,1372.8,114.39999999999999,6,22,6,50,8.333333333333334,2,12,12,0,0.00029988412
14436,2011-09-02 10:13:00,2011-09-02 10:13:00,9,89.06,9.895555555555555,1,99,1,1,1.0,0,0,9,0,0.0004114959
14437,2010-12-09 09:27:00,2010-12-09 09:27:00,5,63.0,12.6,1,366,1,1,1.0,0,0,0,1,0.9995382
14438,2011-02-06 14:56:00,2011-02-06 14:56:00,9,131.9,14.655555555555557,1,306,1,1,1.0,0,0,0,1,0.99941134
14439,2011-01-24 11:39:00,2011-01-24 11:39:00,32,2661.24,83.16375,1,320,1,1,1.0,0,0,0,1,0.9996911
14440,2010-12-09 12:49:00,2011-12-01 15:42:00,55,2357.6800000000003,42.8669090909091,5,8,5,357,71.4,9,24,24,0,0.00015749647
14441,2011-03-29 12:01:00,2011-12-09 09:07:00,51,1712.89,33.58607843137255,4,1,4,254,63.5,9,28,38,0,0.00015749647
14442,2011-01-27 09:33:00,2011-05-19 11:36:00,63,1589.82,25.235238095238095,2,205,2,112,56.0,0,0,0,1,0.99909043
14443,2010-12-06 11:03:00,2011-10-17 10:10:00,93,1420.2,15.270967741935484,4,54,4,314,78.5,0,28,54,0,0.000126539
14446,2011-04-07 12:10:00,2011-12-09 11:34:00,293,1039.58,3.548054607508532,4,1,4,245,61.25,110,210,210,0,0.00022756742
14447,2011-03-04 10:49:00,2011-11-21 08:28:00,70,1163.23,16.617571428571427,5,19,5,261,52.2,14,31,31,0,0.00013233189
14448,2010-12-10 17:26:00,2011-11-30 13:50:00,20,375.35,18.767500000000002,2,9,2,354,177.0,2,2,2,0,0.0002669394
14449,2010-12-02 14:09:00,2011-11-21 12:06:00,258,907.1,3.5158914728682173,4,19,4,353,88.25,47,151,151,0,0.00022756742
14450,2011-01-23 11:53:00,2011-06-12 10:46:00,40,483.25,12.08125,3,181,3,139,46.333333333333336,0,0,0,1,0.99137795
14451,2011-05-29 12:35:00,2011-10-10 13:38:00,109,662.59,6.078807339449542,2,60,2,134,67.0,0,57,57,0,0.00022303028
14452,2011-09-07 11:32:00,2011-11-29 12:06:00,62,264.44,4.26516129032258,2,11,2,83,41.5,32,32,62,0,0.0005052398
14453,2011-06-02 14:15:00,2011-06-02 14:15:00,22,119.93,5.451363636363637,1,190,1,1,1.0,0,0,0,1,0.9997347
14456,2011-07-20 13:06:00,2011-12-04 13:59:00,970,3062.4,3.1571134020618556,9,5,9,137,15.222222222222221,239,729,970,0,0.00021816777
14457,2011-02-02 09:39:00,2011-02-02 09:39:00,4,113.64,28.41,1,311,1,1,1.0,0,0,0,1,0.9997141
14459,2011-07-07 13:35:00,2011-07-07 13:35:00,37,1837.92,49.67351351351351,1,155,1,1,1.0,0,0,37,0,0.0004087377
14460,2011-02-02 11:55:00,2011-08-21 14:19:00,16,434.34,27.14625,3,110,3,200,66.66666666666667,0,0,15,0,0.0003204962
14461,2011-03-23 12:15:00,2011-07-14 17:11:00,180,2103.06,11.683666666666666,3,148,3,113,37.666666666666664,0,0,116,0,0.00021816777
14462,2011-01-04 12:45:00,2011-10-04 15:55:00,240,2004.02,8.350083333333334,11,66,11,273,24.818181818181817,0,51,91,0,0.00021816777
14463,2011-05-18 14:42:00,2011-09-02 15:20:00,6,529.62,88.27,3,98,3,107,35.666666666666664,0,0,4,0,0.00026087448
14465,2011-02-10 12:13:00,2011-04-07 12:38:00,130,1058.6200000000001,8.14323076923077,3,247,3,56,18.666666666666668,0,0,0,1,0.9996327
14466,2010-12-02 13:36:00,2011-11-10 14:07:00,72,2272.4,31.561111111111114,7,29,7,343,49.0,14,24,37,0,0.00015749647
14467,2011-01-31 12:35:00,2011-11-22 12:48:00,90,598.76,6.652888888888889,4,18,4,295,73.75,49,75,75,0,0.00029791272
14470,2011-02-25 11:56:00,2011-11-28 10:31:00,43,461.19,10.725348837209303,2,12,2,275,137.5,8,8,8,0,0.00038518885
14472,2010-12-19 14:03:00,2011-08-28 11:01:00,281,1936.84,6.892669039145908,8,104,8,251,31.375,0,0,57,0,0.00021816777
14473,2011-03-02 13:56:00,2011-09-26 15:10:00,7,234.34000000000003,33.47714285714286,2,74,2,208,104.0,0,6,6,0,0.0002800702
14474,2011-10-24 13:26:00,2011-10-24 13:26:00,29,547.66,18.884827586206896,1,46,1,1,1.0,0,29,29,0,0.00054835767
14475,2011-02-08 10:12:00,2011-09-29 10:46:00,42,925.85,22.04404761904762,3,72,3,233,77.66666666666667,0,14,14,0,0.0001921075
14476,2011-03-27 15:39:00,2011-03-27 15:39:00,19,215.7,11.352631578947367,1,257,1,1,1.0,0,0,0,1,0.999838
14477,2011-02-15 15:44:00,2011-11-20 11:11:00,10,1309.6,130.95999999999998,4,20,4,277,69.25,3,7,7,0,0.00015749647
14479,2010-12-09 12:59:00,2011-03-31 09:07:00,18,316.25,17.569444444444443,2,254,2,111,55.5,0,0,0,1,0.9995271
14480,2011-11-28 16:35:00,2011-11-28 16:35:00,13,279.05,21.465384615384615,1,11,1,1,1.0,13,13,13,0,0.00069701904
14481,2011-02-25 13:53:00,2011-06-28 10:38:00,30,636.51,21.217,2,165,2,122,61.0,0,0,18,0,0.00014220251
14482,2011-04-14 16:41:00,2011-11-21 13:14:00,144,2068.15,14.362152777777778,6,18,6,220,36.666666666666664,11,123,129,0,0.0001960826
14483,2011-03-03 10:26:00,2011-03-03 10:26:00,9,137.1,15.233333333333333,1,282,1,1,1.0,0,0,0,1,0.99941134
14484,2011-10-20 14:11:00,2011-10-20 14:11:00,14,321.92,22.994285714285716,1,50,1,1,1.0,0,14,14,0,0.0008407575
14485,2011-11-01 12:25:00,2011-11-01 12:25:00,47,165.75,3.526595744680851,1,39,1,1,1.0,0,47,47,0,0.00047583797
14487,2010-12-06 13:22:00,2011-11-13 12:17:00,144,1196.33,8.307847222222222,6,27,6,341,56.833333333333336,19,131,131,0,0.00021816777
14488,2011-10-03 09:30:00,2011-10-03 09:30:00,46,1064.28,23.136521739130433,1,68,1,1,1.0,0,46,46,0,0.0004513528
14489,2011-05-16 14:51:00,2011-05-16 14:51:00,30,463.38,15.446,1,207,1,1,1.0,0,0,0,1,0.99968743
14491,2010-12-02 12:10:00,2011-06-17 15:22:00,17,340.93,20.05470588235294,2,175,2,197,98.5,0,0,13,0,0.0002669394
14493,2011-07-07 16:59:00,2011-12-02 16:14:00,120,2383.2400000000002,19.860333333333337,5,7,5,147,29.4,48,91,120,0,0.00013233189
14494,2011-11-14 09:21:00,2011-11-14 09:21:00,7,139.56,19.937142857142856,1,26,1,1,1.0,7,7,7,0,0.00039632822
14495,2011-08-10 14:13:00,2011-10-20 12:28:00,6,123.8,20.633333333333333,2,51,2,70,35.0,0,4,6,0,0.00029738518
14496,2010-12-01 15:35:00,2011-02-01 09:01:00,19,538.8100000000001,28.35842105263158,2,312,2,61,30.5,0,0,0,1,0.9996728
14497,2011-02-03 17:01:00,2011-02-03 17:01:00,29,475.37,16.392068965517243,1,309,1,1,1.0,0,0,0,1,0.99982315
14498,2010-12-13 11:29:00,2011-10-28 12:09:00,193,1957.32,10.141554404145078,5,43,5,319,63.8,0,74,165,0,0.00021816777
14499,2011-03-06 11:55:00,2011-11-13 13:01:00,194,815.32,4.2026804123711345,3,26,3,252,84.0,106,106,150,0,0.00022756742
14500,2011-06-03 10:08:00,2011-09-12 16:45:00,7,356.85,50.978571428571435,3,88,3,101,33.666666666666664,0,1,2,0,0.0003376128
14501,2011-01-24 10:43:00,2011-06-09 12:02:00,10,251.21,25.121000000000002,2,184,2,136,68.0,0,0,0,1,0.9995492
14502,2011-01-30 15:52:00,2011-11-20 11:50:00,624,2470.67,3.9594070512820516,11,20,11,293,26.636363636363637,84,339,387,0,0.00021816777
14503,2011-06-14 10:00:00,2011-12-06 13:30:00,164,3543.26,21.605243902439025,6,3,6,175,29.166666666666668,79,124,164,0,0.00014726204
14504,2011-03-06 14:38:00,2011-10-23 16:00:00,107,673.26,6.2921495327102805,4,47,4,231,57.75,0,11,11,0,0.00022756742
14505,2010-12-12 16:14:00,2011-11-22 15:45:00,799,5905.64,7.391289111389237,8,17,8,344,43.0,119,275,393,0,0.00021816777
14506,2010-12-05 14:25:00,2011-11-22 13:02:00,316,2012.17,6.367626582278481,5,17,5,351,70.2,72,212,228,0,0.00021816777
14507,2011-03-08 17:23:00,2011-11-16 12:21:00,96,1383.18,14.408125,6,24,6,252,42.0,1,15,41,0,0.0001960826
14508,2011-09-11 11:29:00,2011-11-17 19:48:00,57,276.42,4.849473684210526,2,22,2,67,33.5,33,33,57,0,0.0005780818
14511,2011-07-29 12:13:00,2011-11-28 17:05:00,68,1314.81,19.33544117647059,5,11,5,122,24.4,19,52,68,0,0.00013233189
14512,2011-04-21 19:05:00,2011-06-05 12:39:00,23,275.28,11.968695652173912,2,188,2,44,22.0,0,0,0,1,0.99979764
14513,2011-02-24 09:36:00,2011-08-31 11:25:00,12,455.59000000000003,37.965833333333336,3,101,3,188,62.666666666666664,0,0,1,0,0.0003204962
14514,2011-01-12 15:22:00,2011-10-09 16:05:00,73,1055.35,14.456849315068492,3,61,3,270,90.0,0,34,34,0,0.0002045309
14515,2011-05-05 12:13:00,2011-11-22 11:37:00,101,2102.09,20.812772277227726,6,18,6,200,33.333333333333336,36,71,71,0,0.00013233189
14517,2011-07-21 11:42:00,2011-11-06 14:20:00,18,330.45,18.358333333333334,2,33,2,108,54.0,0,4,18,0,0.0002669394
14518,2011-10-06 14:43:00,2011-10-06 14:43:00,16,174.37,10.898125,1,64,1,1,1.0,0,16,16,0,0.00047583797
14520,2011-02-22 09:15:00,2011-12-08 09:46:00,4,270.6,67.65,2,2,2,289,144.5,3,3,3,0,0.00028751531
14522,2011-05-25 16:01:00,2011-11-15 13:24:00,17,974.54,57.32588235294117,4,24,4,173,43.25,1,2,10,0,0.0001921075
14523,2011-08-23 13:13:00,2011-08-23 13:13:00,12,241.09,20.090833333333332,1,108,1,1,1.0,0,0,12,0,0.0006489946
14524,2010-12-14 11:01:00,2011-11-08 12:29:00,203,1867.68,9.20039408866995,9,32,9,329,36.55555555555556,0,61,87,0,0.00021816777
14525,2010-12-13 17:40:00,2011-11-20 11:37:00,291,4332.2,14.887285223367696,9,20,9,341,37.888888888888886,66,92,144,0,0.000126539
14527,2010-12-05 13:17:00,2011-12-07 12:19:00,972,8508.82,8.753930041152262,55,3,55,366,6.654545454545454,158,333,537,0,0.00021816777
14528,2011-11-02 17:09:00,2011-11-02 17:09:00,18,364.21999999999997,20.234444444444442,1,37,1,1,1.0,0,18,18,0,0.0007545926
14529,2011-08-21 14:10:00,2011-10-10 15:27:00,229,620.04,2.707598253275109,3,60,3,50,16.666666666666668,0,179,229,0,0.00047367864
14530,2011-02-16 10:47:00,2011-11-14 10:38:00,216,2925.91,13.54587962962963,6,26,6,270,45.0,27,27,105,0,0.0001960826
14532,2010-12-22 13:48:00,2011-04-17 13:05:00,64,932.85,14.57578125,4,236,4,115,28.75,0,0,0,1,0.9991823
14533,2010-12-22 11:07:00,2011-11-15 12:05:00,62,1949.72,31.44709677419355,7,25,7,328,46.857142857142854,5,38,52,0,0.00015749647
14534,2011-01-25 12:33:00,2011-12-07 12:19:00,519,4447.05,8.56849710982659,18,3,18,315,17.5,59,127,312,0,0.00021816777
14535,2011-04-05 12:50:00,2011-10-10 15:39:00,330,2864.19,8.679363636363636,3,60,3,188,62.666666666666664,0,138,235,0,0.00021816777
14536,2011-03-25 12:21:00,2011-03-25 12:21:00,19,171.8,9.042105263157895,1,260,1,1,1.0,0,0,0,1,0.9997347
14537,2011-10-13 10:54:00,2011-10-13 10:54:00,10,355.56,35.556,1,58,1,1,1.0,0,10,10,0,0.0008407575
14538,2011-03-28 14:57:00,2011-10-06 10:31:00,19,388.25,20.43421052631579,2,65,2,191,95.5,0,16,16,0,0.0002534051
14539,2011-10-26 12:03:00,2011-11-24 09:50:00,32,537.48,16.79625,2,16,2,28,14.0,25,32,32,0,0.00036768016
14540,2011-02-03 15:02:00,2011-11-30 10:15:00,76,996.26,13.108684210526315,3,10,3,299,99.66666666666667,15,65,65,0,0.0002045309
14541,2011-01-24 14:16:00,2011-10-12 10:08:00,111,1461.65,13.168018018018019,8,59,8,260,32.5,0,3,10,0,0.0001960826
14542,2011-06-07 08:19:00,2011-06-07 08:19:00,5,103.25,20.65,1,186,1,1,1.0,0,0,0,1,0.9996433
14543,2010-12-10 11:51:00,2011-11-11 12:45:00,72,3630.33,50.42125,16,29,16,336,21.0,1,9,24,0,0.00015749647
14544,2010-12-13 12:50:00,2011-11-15 15:06:00,114,2024.45,17.758333333333333,2,24,2,337,168.5,57,57,57,0,0.00011658158
14546,2011-04-05 12:37:00,2011-12-04 13:00:00,399,2578.09,6.4613784461152886,5,5,5,243,48.6,73,257,257,0,0.00021816777
14547,2011-10-16 14:35:00,2011-12-06 11:06:00,366,4007.54,10.949562841530055,8,4,8,50,6.25,214,366,366,0,0.00034690055
14548,2011-01-26 08:38:00,2011-07-12 12:19:00,4,652.8,163.2,2,151,2,167,83.5,0,0,2,0,0.00016924381
14549,2011-02-01 13:47:00,2011-02-01 13:47:00,56,289.24,5.165,1,311,1,1,1.0,0,0,0,1,0.99985266
14550,2011-10-26 12:14:00,2011-11-29 12:12:00,48,765.62,15.950416666666667,2,11,2,33,16.5,22,48,48,0,0.0002143324
14551,2011-05-19 18:21:00,2011-11-21 13:36:00,10,186.23,18.622999999999998,2,18,2,185,92.5,3,3,3,0,0.0001901294
14552,2011-07-11 12:49:00,2011-07-11 12:49:00,58,165.07,2.8460344827586206,1,152,1,1,1.0,0,0,58,0,0.00047583797
14553,2011-01-04 15:40:00,2011-11-20 13:20:00,113,859.27,7.604159292035398,5,19,5,319,63.8,34,74,74,0,0.00022756742
14554,2011-10-18 13:04:00,2011-11-29 16:44:00,216,2381.04,11.023333333333333,4,10,4,42,10.5,164,216,216,0,0.00034690055
14555,2011-02-10 17:19:00,2011-10-13 16:24:00,21,324.14,15.435238095238095,2,57,2,244,122.0,0,5,5,0,0.00025525552
14557,2011-09-15 15:48:00,2011-09-15 15:48:00,16,788.38,49.27375,1,85,1,1,1.0,0,16,16,0,0.000498533
14560,2010-12-17 09:22:00,2011-12-02 15:22:00,74,2237.77,30.240135135135134,22,7,22,350,15.909090909090908,8,28,37,0,0.00015749647
14561,2011-06-08 13:26:00,2011-09-25 12:39:00,69,1080.76,15.6631884057971,3,76,3,108,36.0,0,33,53,0,0.00013324087
14562,2011-02-08 14:45:00,2011-12-06 11:05:00,423,5074.77,11.997092198581562,18,4,18,300,16.666666666666668,65,225,317,0,0.00021816777
14565,2010-12-13 13:25:00,2011-09-05 09:07:00,127,3099.12,24.40251968503937,4,96,4,265,66.25,0,0,49,0,0.00015749647
14566,2011-08-21 11:05:00,2011-08-21 11:05:00,4,1432.0,358.0,1,111,1,1,1.0,0,0,4,0,0.0004087377
14567,2011-08-01 13:48:00,2011-10-14 10:21:00,33,1530.3600000000001,46.374545454545455,2,57,2,73,36.5,0,20,33,0,0.0001957359
14569,2011-12-08 14:58:00,2011-12-08 14:58:00,12,227.39,18.949166666666667,1,1,1,1,1.0,12,12,12,0,0.0006489946
14570,2011-03-04 10:39:00,2011-03-04 10:58:00,29,218.06,7.519310344827586,2,281,2,1,0.5,0,0,0,1,0.9998518
14572,2011-01-19 17:23:00,2011-12-06 14:40:00,270,2832.84,10.492,7,3,7,320,45.714285714285715,4,56,165,0,0.00021816777
14573,2010-12-02 19:59:00,2011-06-13 11:15:00,235,1653.42,7.035829787234043,9,180,9,192,21.333333333333332,0,0,0,1,0.98457134
14576,2010-12-02 17:51:00,2010-12-02 17:51:00,1,35.400000000000006,35.400000000000006,1,372,1,1,1.0,0,0,0,1,0.99968827
14577,2010-12-12 11:26:00,2011-11-27 12:47:00,123,859.71,6.989512195121952,4,13,4,350,87.5,33,33,61,0,0.00022756742
14578,2011-12-06 17:18:00,2011-12-06 17:18:00,24,168.63,7.02625,1,3,1,1,1.0,24,24,24,0,0.00047583797
14581,2011-11-23 12:39:00,2011-11-23 12:39:00,17,138.6,8.152941176470588,1,17,1,1,1.0,17,17,17,0,0.00047583797
14582,2011-10-30 11:56:00,2011-10-30 11:56:00,6,114.11,19.018333333333334,1,41,1,1,1.0,0,6,6,0,0.00039632822
14583,2011-05-18 11:28:00,2011-12-04 12:32:00,330,1052.55,3.1895454545454545,5,6,5,200,40.0,100,100,217,0,0.00022756742
14584,2011-05-25 17:31:00,2011-06-23 18:33:00,100,1042.26,10.4226,4,169,4,29,7.25,0,0,14,0,0.00036184522
14585,2011-10-20 14:33:00,2011-10-20 14:33:00,29,157.05,5.415517241379311,1,50,1,1,1.0,0,29,29,0,0.00047583797
14586,2011-03-08 10:04:00,2011-03-08 10:04:00,19,237.36,12.49263157894737,1,277,1,1,1.0,0,0,0,1,0.9996749
14587,2011-01-12 13:16:00,2011-11-21 11:34:00,383,1601.14,4.180522193211488,9,19,9,312,34.666666666666664,20,20,20,0,0.00021816777
14589,2010-12-03 11:42:00,2010-12-03 11:42:00,3,39.75,13.25,1,372,1,1,1.0,0,0,0,1,0.9995382
14591,2011-05-10 14:09:00,2011-11-24 13:57:00,197,1447.14,7.345888324873097,4,15,4,197,49.25,152,152,152,0,0.00021816777
14592,2011-10-06 18:08:00,2011-11-04 16:35:00,164,570.46,3.4784146341463416,3,35,3,28,9.333333333333334,0,164,164,0,0.00047367864
14593,2011-05-25 11:14:00,2011-11-18 12:48:00,152,617.99,4.065723684210527,3,22,3,177,59.0,88,88,88,0,0.00029791272
14594,2010-12-01 13:54:00,2011-12-02 13:28:00,53,379.83,7.166603773584906,2,7,2,365,182.5,22,22,22,0,0.00040575926
14595,2011-01-30 13:36:00,2011-11-20 12:12:00,102,1740.6,17.06470588235294,6,20,6,293,48.833333333333336,12,97,97,0,0.00013233189
14597,2011-06-01 12:33:00,2011-11-28 13:13:00,55,883.15,16.05727272727273,2,11,2,180,90.0,52,52,52,0,0.00013597759
14598,2011-10-26 13:19:00,2011-10-26 13:19:00,50,221.97,4.4394,1,44,1,1,1.0,0,50,50,0,0.00077915366
14600,2011-02-07 09:48:00,2011-02-07 09:48:00,25,393.33000000000004,15.733200000000002,1,306,1,1,1.0,0,0,0,1,0.99968743
14601,2011-11-29 09:48:00,2011-11-29 09:48:00,7,213.96,30.565714285714286,1,11,1,1,1.0,7,7,7,0,0.0007231102
14603,2011-03-10 10:27:00,2011-03-10 10:27:00,2,660.0,330.0,1,275,1,1,1.0,0,0,0,1,0.99974674
14606,2010-12-01 16:57:00,2011-12-08 19:28:00,2700,12156.65,4.502462962962963,93,1,93,372,4.0,307,662,1252,0,0.00025934164
14607,2011-03-23 15:22:00,2011-11-24 10:35:00,86,16569.5,192.66860465116278,14,16,14,245,17.5,19,83,83,0,0.00015749647
