CustomerID,Recency,TenureDays,Frequency,Monetary,Cluster,SegmentName
17172,79,1,1,317.76,3,New
17173,5,125,8,3766.6,1,VIP
17174,218,1,1,59.9,3,New
17175,44,252,4,1443.69,2,Loyal
17176,202,1,1,306.13,3,New
17179,178,183,3,711.79,2,Loyal
17180,56,259,4,796.03,2,Loyal
17181,57,316,2,239.92000000000002,3,New
17183,8,97,6,3347.31,1,VIP
17186,47,13,2,144.0,3,New
17187,227,1,1,203.95,3,New
17188,11,351,7,2474.23,1,VIP
17189,106,253,2,384.40000000000003,3,New
17190,59,148,2,444.74,3,New
17191,28,340,7,2095.13,2,Loyal
17193,36,141,7,1699.3000000000002,2,Loyal
17194,274,86,2,262.62,3,New
17197,30,1,1,1013.01,0,At-Risk
17198,24,347,3,692.22,0,At-Risk
17201,54,1,1,342.63,3,New
17203,36,24,6,3563.85,2,Loyal
17204,175,88,4,1564.56,2,Loyal
17205,54,1,1,384.08,3,New
17206,53,1,1,204.24,3,New
17211,27,342,8,2317.2200000000003,1,VIP
17212,253,1,1,226.85,3,New
17213,40,326,7,2781.23,2,Loyal
17214,60,298,6,1069.1200000000001,2,Loyal
17217,234,1,1,113.5,3,New
17218,4,363,10,1960.72,1,VIP
17219,32,1,1,114.23,3,New
17220,24,339,14,3198.25,1,VIP
17221,7,28,2,335.13,0,At-Risk
17222,65,1,1,354.15,3,New
17223,310,58,2,426.79,3,New
17226,309,1,1,393.49,3,New
17227,19,349,6,939.32,2,Loyal
17228,16,356,8,1906.09,1,VIP
17229,96,46,2,318.76,3,New
17230,264,95,8,3638.41,2,Loyal
17231,12,349,10,3174.32,1,VIP
17232,3,11,2,421.52,0,At-Risk
17233,35,1,1,190.88,0,At-Risk
17234,183,1,1,149.89000000000001,3,New
17235,25,347,2,550.06,0,At-Risk
17236,13,350,6,916.13,2,Loyal
17237,11,11,2,314.69,0,At-Risk
17238,3,368,17,3744.65,1,VIP
17239,313,1,1,382.5,3,New
17242,108,72,2,1135.04,2,Loyal
17243,1,368,26,8676.85,1,VIP
17244,53,1,1,954.9,0,At-Risk
17245,205,1,1,171.45,3,New
17247,15,1,1,282.19,0,At-Risk
17248,120,1,1,318.65,3,New
17250,4,257,2,384.52,0,At-Risk
17251,363,1,1,283.28000000000003,3,New
17252,117,69,2,353.86,3,New
17253,18,1,1,178.26,0,At-Risk
17254,5,10,2,272.44,0,At-Risk
17255,41,258,2,298.41,0,At-Risk
17256,107,204,2,240.0,3,New
17259,148,220,2,603.37,3,New
17262,52,313,5,1253.3600000000001,2,Loyal
17263,208,1,1,63.440000000000005,3,New
17265,139,41,2,562.9,3,New
17266,2,145,3,310.64,0,At-Risk
17267,127,1,2,317.62,3,New
17268,108,137,4,763.64,2,Loyal
17272,42,220,4,2148.63,2,Loyal
17274,35,1,1,111.97999999999999,3,New
17277,228,95,2,1065.3500000000001,3,New
17278,241,1,1,246.04,3,New
17279,58,1,1,187.82999999999998,3,New
17282,130,169,3,1703.41,2,Loyal
17284,60,276,6,1652.58,2,Loyal
17286,22,1,1,153.92,0,At-Risk
17287,26,346,7,1064.11,2,Loyal
17288,9,349,7,1419.73,1,VIP
17289,32,148,3,944.41,2,Loyal
17290,4,12,2,525.24,0,At-Risk
17291,308,1,1,550.8000000000001,3,New
17293,8,352,9,1875.1100000000001,1,VIP
17295,29,35,3,556.95,0,At-Risk
17297,17,1,1,131.78,0,At-Risk
17298,101,23,2,498.42,3,New
17299,12,161,4,669.11,0,At-Risk
17301,21,1,1,197.63,0,At-Risk
17302,15,290,5,1135.63,2,Loyal
17303,361,1,1,250.04,3,New
17306,11,342,19,8631.31,1,VIP
17309,95,1,1,82.75,3,New
17311,78,238,2,1384.85,2,Loyal
17312,139,20,3,644.3,2,Loyal
17313,31,1,1,2328.84,2,Loyal
17314,25,287,8,2527.92,1,VIP
17315,2,355,38,6292.26,1,VIP
17317,46,43,3,2600.34,2,Loyal
17320,100,267,3,1200.6200000000001,2,Loyal
17321,8,59,2,700.86,0,At-Risk
17323,15,277,7,921.07,2,Loyal
17324,18,348,4,990.23,2,Loyal
17325,280,1,1,96.8,3,New
17329,14,300,2,523.11,0,At-Risk
17330,23,44,2,363.9,0,At-Risk
17331,124,1,1,175.2,3,New
17333,86,1,1,494.25,3,New
17334,302,6,2,307.02,3,New
17337,151,158,4,2027.8700000000001,2,Loyal
17338,17,344,8,6643.93,1,VIP
17339,94,270,2,243.36,3,New
17340,30,336,11,12353.29,1,VIP
17341,157,209,3,781.36,2,Loyal
17343,355,1,1,193.64,3,New
17344,46,1,1,160.57,3,New
17345,15,181,4,537.74,0,At-Risk
17346,4,369,15,2676.56,1,VIP
17347,86,1,1,228.96,3,New
17348,15,283,5,1159.52,2,Loyal
17349,179,1,1,110.75,3,New
17350,8,42,4,1286.07,0,At-Risk
17351,36,237,3,587.15,2,Loyal
17353,129,25,2,1740.0,2,Loyal
17354,51,1,1,1393.06,2,Loyal
17356,312,1,1,178.22,3,New
17357,24,1,2,388.14,0,At-Risk
17358,303,52,2,365.85,3,New
17359,11,1,1,127.86,0,At-Risk
17360,17,166,3,585.79,0,At-Risk
17361,49,242,3,488.2,2,Loyal
17362,239,70,2,312.23,3,New
17364,1,330,11,4481.18,1,VIP
17365,13,320,8,4801.56,1,VIP
17367,238,1,1,168.4,3,New
17368,23,314,8,1912.67,1,VIP
17370,73,96,4,446.18,2,Loyal
17371,17,343,3,423.89,0,At-Risk
17372,41,321,8,1342.68,2,Loyal
17373,40,272,4,646.92,2,Loyal
17374,219,62,2,495.77,3,New
17375,199,162,3,400.1,3,New
17376,71,240,2,203.2,3,New
17377,24,349,20,4100.92,1,VIP
17379,11,1,1,404.66,0,At-Risk
17381,9,363,29,20275.61,1,VIP
17382,65,1,1,65.4,3,New
17383,4,1,1,199.29,0,At-Risk
17384,19,199,2,336.4,0,At-Risk
17385,15,1,1,261.11,0,At-Risk
17386,8,157,6,2686.42,1,VIP
17387,20,13,2,784.11,0,At-Risk
17388,78,209,4,1259.56,2,Loyal
17389,1,330,34,31833.68,1,VIP
17391,164,1,2,508.8,3,New
17392,307,51,2,457.91,3,New
17394,219,1,1,203.86999999999998,3,New
17396,39,332,8,7330.8,1,VIP
17397,22,1,2,696.41,0,At-Risk
17398,115,140,3,653.38,2,Loyal
17400,126,226,5,2129.96,2,Loyal
17402,5,364,13,2633.85,1,VIP
17403,36,1,1,281.62,0,At-Risk
17404,4,356,15,31906.82,1,VIP
17405,1,149,3,1031.41,0,At-Risk
17406,333,33,3,2200.42,2,Loyal
17408,163,1,1,32.65,3,New
17409,185,63,2,771.85,3,New
17410,16,199,5,1214.72,2,Loyal
17411,12,249,3,778.94,0,At-Risk
17412,3,369,7,1258.06,1,VIP
17414,44,141,2,778.0,2,Loyal
17415,80,1,1,507.84,3,New
17416,30,251,7,6893.42,1,VIP
17418,42,281,2,463.46000000000004,0,At-Risk
17419,11,355,12,4226.57,1,VIP
17420,50,323,3,598.83,2,Loyal
17422,16,279,6,1979.37,2,Loyal
17423,46,171,2,698.41,2,Loyal
17425,19,41,2,759.17,0,At-Risk
17426,8,274,6,5037.26,1,VIP
17427,72,1,1,100.8,3,New
17428,1,368,28,17256.85,1,VIP
17429,128,90,3,524.9200000000001,3,New
17430,33,332,2,265.76,0,At-Risk
17431,313,1,1,403.3,3,New
17432,18,19,2,365.76,0,At-Risk
17433,88,1,1,303.15999999999997,3,New
17434,2,82,7,2373.82,1,VIP
17436,2,225,2,216.29999999999998,0,At-Risk
17438,254,1,1,388.45000000000005,3,New
17440,157,90,3,186.42000000000002,3,New
17442,37,253,6,2248.56,2,Loyal
17443,220,1,1,534.24,3,New
17444,148,25,3,2940.04,2,Loyal
17446,177,133,2,120.9,3,New
17447,40,31,2,541.53,0,At-Risk
17449,2,357,7,2520.86,1,VIP
17450,8,359,46,194550.79,1,VIP
17451,1,104,7,1721.4,1,VIP
17453,18,46,2,486.71999999999997,0,At-Risk
17454,192,167,4,517.53,2,Loyal
17455,204,1,1,131.7,3,New
17456,365,1,1,249.86,3,New
17457,127,212,5,1737.7,2,Loyal
17458,15,1,1,316.5,0,At-Risk
17459,43,16,2,657.3,0,At-Risk
17460,94,278,6,622.4300000000001,2,Loyal
17461,23,6,3,757.46,0,At-Risk
17462,60,223,2,675.69,2,Loyal
17463,16,296,5,1896.41,2,Loyal
17464,158,1,1,289.96000000000004,3,New
17466,10,68,2,763.28,0,At-Risk
17468,10,4,2,137.0,0,At-Risk
17469,16,188,5,1870.97,2,Loyal
17470,45,323,5,1125.07,2,Loyal
17472,191,108,3,710.29,2,Loyal
17475,79,1,1,194.37,3,New
17480,78,1,1,511.82,3,New
17481,4,90,4,1255.59,0,At-Risk
17483,65,117,3,414.04,2,Loyal
17486,261,1,1,396.87,3,New
17489,59,153,2,376.64,3,New
17490,1,175,7,2092.32,1,VIP
17491,1,366,10,3558.87,1,VIP
17492,248,1,1,374.57,3,New
17495,8,31,2,497.56,0,At-Risk
17496,359,1,1,271.05,3,New
17498,76,1,1,272.22,3,New
17499,290,1,1,622.88,3,New
17500,17,12,3,1138.0,0,At-Risk
17501,221,1,2,288.6,3,New
17502,9,19,4,689.1,0,At-Risk
17503,3,35,2,558.96,0,At-Risk
17504,206,116,9,2997.0299999999997,2,Loyal
17505,162,44,2,1145.84,2,Loyal
17506,76,1,1,302.2,3,New
17507,262,47,2,605.58,3,New
17508,281,1,1,387.31,3,New
17509,58,5,8,6115.14,2,Loyal
17510,25,1,1,308.48,0,At-Risk
17511,3,370,31,91062.38,1,VIP
17512,29,272,10,2924.9900000000002,1,VIP
17513,72,1,1,513.2,3,New
17514,128,1,1,208.65,3,New
17515,31,286,4,639.02,2,Loyal
17516,15,270,5,768.08,2,Loyal
17517,309,1,1,153.94,3,New
17519,17,351,6,1844.02,2,Loyal
17520,54,1,1,546.81,3,New
17521,30,169,3,723.2099999999999,2,Loyal
17522,2,216,5,1070.71,1,VIP
17523,11,7,4,652.74,0,At-Risk
17524,361,1,1,145.0,3,New
17525,360,1,1,422.70000000000005,3,New
17526,5,360,4,1195.8999999999999,0,At-Risk
17527,54,164,4,939.37,2,Loyal
17528,1,70,8,3628.5,1,VIP
17530,1,363,10,2385.0,1,VIP
17531,190,1,1,296.7,3,New
17534,54,1,1,223.36,3,New
17535,280,1,1,164.4,3,New
17536,177,1,1,76.5,3,New
17537,30,273,2,897.62,0,At-Risk
17538,26,1,1,98.42,0,At-Risk
17540,25,291,2,578.9,0,At-Risk
17542,270,1,1,170.75,3,New
17545,43,1,3,645.96,2,Loyal
17548,234,1,1,103.3,3,New
17549,24,27,2,148.86,0,At-Risk
17550,197,45,3,267.16,3,New
17551,359,1,1,306.84,3,New
17552,60,311,4,930.41,2,Loyal
17553,130,1,1,1487.6,3,New
17554,1,146,5,1952.45,1,VIP
17555,20,314,2,483.26,0,At-Risk
17556,206,1,1,157.9,3,New
17557,14,66,3,541.46,0,At-Risk
17560,95,215,4,854.95,2,Loyal
17561,19,1,1,167.62,0,At-Risk
17562,14,159,7,1122.38,2,Loyal
17564,24,55,3,454.01,0,At-Risk
17566,8,17,2,901.21,0,At-Risk
17567,7,365,8,4331.48,1,VIP
17569,332,1,1,344.14,3,New
17571,50,248,4,1498.51,2,Loyal
17572,71,302,4,226.75000000000003,3,New
17573,29,64,3,380.6,0,At-Risk
17574,243,1,1,185.65,3,New
17576,8,357,19,3622.68,1,VIP
17578,218,1,1,143.45999999999998,3,New
17579,5,174,3,448.90000000000003,0,At-Risk
17580,253,105,3,215.72,3,New
17581,1,371,25,11045.04,1,VIP
17582,236,1,1,175.27,3,New
17584,7,120,2,1242.3,0,At-Risk
17585,109,228,4,1133.07,2,Loyal
17588,100,132,3,1240.2,2,Loyal
17589,60,180,4,2404.17,2,Loyal
17590,2,37,3,1479.22,0,At-Risk
17591,73,293,7,2225.9700000000003,2,Loyal
17593,4,349,5,3927.34,1,VIP
17594,85,169,2,993.18,2,Loyal
17595,12,24,2,388.79,0,At-Risk
17596,23,345,7,2827.93,1,VIP
17597,214,1,1,2044.3700000000001,3,New
17600,18,1,1,161.67000000000002,0,At-Risk
17601,239,1,1,116.00999999999999,3,New
17602,2,321,6,5102.97,1,VIP
17603,78,1,1,394.72,3,New
17604,217,94,2,309.36,3,New
17608,33,1,2,193.42,0,At-Risk
17609,41,286,5,1112.22,2,Loyal
17611,7,353,15,3984.22,1,VIP
17612,53,244,6,2048.45,2,Loyal
17613,23,282,14,4559.150000000001,1,VIP
17614,57,1,1,390.07,3,New
17615,130,91,3,329.6,3,New
17616,174,194,3,571.1999999999999,3,New
17618,6,356,3,971.58,0,At-Risk
17619,312,1,1,218.52,3,New
17620,60,1,1,81.44,3,New
17621,21,333,3,1379.9,2,Loyal
17623,33,1,1,527.0500000000001,0,At-Risk
17624,15,203,2,843.48,0,At-Risk
17625,18,239,4,2047.0,2,Loyal
17628,81,1,1,75.75,3,New
17629,6,354,8,1814.12,1,VIP
17630,170,62,2,503.59999999999997,3,New
17631,2,230,3,528.33,0,At-Risk
17633,31,88,4,1324.84,2,Loyal
17634,36,301,9,2361.9700000000003,2,Loyal
17636,19,1,1,285.56,0,At-Risk
17637,31,83,2,547.0600000000001,0,At-Risk
17639,276,1,1,108.5,3,New
17640,87,1,1,621.66,3,New
17642,120,56,2,712.29,3,New
17643,373,1,1,101.55,3,New
17644,1,259,11,2895.64,1,VIP
17646,219,145,3,1008.39,2,Loyal
17647,65,1,1,133.06,3,New
17648,61,188,4,1797.5,2,Loyal
17649,138,1,1,868.49,3,New
17650,21,1,1,166.08,0,At-Risk
17651,12,165,10,3945.0,1,VIP
17652,25,255,12,4867.72,1,VIP
17653,37,83,4,1207.56,2,Loyal
17654,277,1,1,117.55,3,New
17655,11,355,7,2638.94,1,VIP
17656,73,55,5,1674.69,2,Loyal
17658,26,185,2,595.42,0,At-Risk
17659,17,354,12,2999.46,1,VIP
17660,141,1,1,196.0,3,New
17663,26,261,7,1802.91,2,Loyal
17664,19,193,2,604.64,0,At-Risk
17666,4,61,2,728.16,0,At-Risk
17667,66,232,5,2055.51,2,Loyal
17668,1,36,2,347.75,0,At-Risk
17669,43,206,7,3406.7200000000003,2,Loyal
17670,228,1,1,205.7,3,New
17671,16,349,4,1572.71,2,Loyal
17672,50,259,2,3178.17,2,Loyal
17673,2,318,6,1629.12,1,VIP
17674,74,294,2,551.04,3,New
17675,1,366,31,20374.28,1,VIP
17676,4,362,6,1387.68,1,VIP
17677,2,367,30,16363.23,1,VIP
17678,264,1,1,298.11,3,New
17679,53,32,2,1992.1100000000001,2,Loyal
17680,24,1,1,184.4,0,At-Risk
17682,10,358,6,2474.33,1,VIP
17684,44,1,1,239.41,3,New
17685,17,355,7,3191.53,1,VIP
17686,7,295,7,5739.46,1,VIP
17690,30,342,15,4757.95,1,VIP
17691,358,10,2,290.40000000000003,3,New
17692,127,232,4,740.9399999999999,2,Loyal
17693,137,1,1,200.47,3,New
17694,142,1,1,283.12,3,New
17695,132,39,2,765.34,3,New
17696,38,326,8,2285.71,2,Loyal
17697,236,1,1,338.95,3,New
17698,261,1,1,154.95,3,New
17700,17,264,4,2534.64,2,Loyal
17701,253,1,1,417.95,3,New
17702,30,175,4,1824.37,2,Loyal
17703,35,103,3,798.74,2,Loyal
17704,169,71,2,885.19,3,New
17705,3,298,9,1823.52,1,VIP
17706,4,362,17,10504.49,1,VIP
17707,185,151,2,152.4,3,New
17708,188,137,2,267.08,3,New
17709,170,1,1,137.45,3,New
17711,11,279,2,385.1,0,At-Risk
17712,45,1,1,522.91,0,At-Risk
17714,321,1,1,153.0,3,New
17715,201,1,1,326.4,3,New
17716,23,245,11,5655.99,1,VIP
17718,232,1,1,139.35,3,New
17719,38,217,15,5396.04,1,VIP
17720,26,341,4,1195.94,2,Loyal
17722,96,270,4,2424.04,2,Loyal
17723,127,87,6,3276.4000000000005,2,Loyal
17724,71,67,3,1033.0,2,Loyal
17725,16,250,11,3439.08,1,VIP
17727,15,1,1,1060.25,0,At-Risk
17728,4,82,3,2876.01,1,VIP
17730,3,323,13,5298.4800000000005,1,VIP
17731,79,104,4,1240.11,2,Loyal
17732,373,1,1,303.97,3,New
17733,39,222,2,692.19,0,At-Risk
17734,54,180,3,700.63,2,Loyal
17735,2,365,19,13110.02,1,VIP
17736,9,104,3,377.44,0,At-Risk
17737,9,49,2,168.24,0,At-Risk
17738,19,262,4,1879.05,2,Loyal
17739,12,348,7,2791.35,1,VIP
17742,113,219,2,355.11,3,New
17744,4,354,6,2322.4,1,VIP
17746,240,1,1,110.25,3,New
17747,113,1,1,71.4,3,New
17749,178,78,2,674.52,3,New
17750,5,158,9,1797.57,1,VIP
17752,359,1,1,80.64,3,New
17754,1,259,5,1772.26,1,VIP
17757,1,370,30,5605.29,1,VIP
17758,19,230,8,3456.7000000000003,1,VIP
17759,17,152,3,834.99,0,At-Risk
17760,22,351,2,287.59,0,At-Risk
17761,33,1,1,712.78,0,At-Risk
17763,263,1,1,15.0,3,New
17764,51,160,2,818.8199999999999,2,Loyal
17765,159,98,3,371.88,3,New
17767,15,1,1,271.2,0,At-Risk
17768,8,157,3,2273.1800000000003,0,At-Risk
17769,13,308,10,3997.98,1,VIP
17770,199,83,5,1143.27,2,Loyal
17771,57,266,2,245.81,3,New
17772,11,1,2,182.77,0,At-Risk
17774,97,208,4,1225.41,2,Loyal
17775,255,1,1,56.4,3,New
17777,25,75,3,665.86,0,At-Risk
17779,21,122,3,658.57,0,At-Risk
17781,159,93,2,188.02,3,New
17783,72,175,2,283.47,3,New
17785,53,1,1,131.94,3,New
17786,85,231,2,278.74,3,New
17787,153,218,4,1865.19,2,Loyal
17788,74,55,2,1117.9,2,Loyal
17789,281,1,1,225.9,3,New
17790,27,338,14,1965.55,1,VIP
17791,30,1,1,106.1,0,At-Risk
17793,25,1,1,323.04,0,At-Risk
17795,180,85,2,350.39,3,New
17796,40,329,4,697.9,2,Loyal
17797,22,160,3,780.43,0,At-Risk
17799,22,339,10,3055.93,1,VIP
17800,37,296,9,1199.01,2,Loyal
17802,82,290,3,1285.04,2,Loyal
17805,74,1,1,512.31,3,New
17806,11,1,1,546.04,0,At-Risk
17809,16,357,12,5411.91,1,VIP
17811,4,329,39,7837.7300000000005,1,VIP
17812,13,355,4,732.16,0,At-Risk
17813,14,57,5,1770.8799999999999,2,Loyal
17816,37,328,4,36.56,3,New
17817,4,272,3,387.68,0,At-Risk
17819,72,299,7,3704.87,2,Loyal
17824,51,1,1,298.4,3,New
17827,5,359,5,1995.46,1,VIP
17828,23,162,4,1820.09,2,Loyal
17829,299,1,1,889.24,3,New
17830,2,287,3,398.7,0,At-Risk
17831,33,1,1,35.400000000000006,3,New
17832,50,1,1,155.37,3,New
17835,3,20,3,350.64,0,At-Risk
17836,47,1,1,110.21000000000001,3,New
17837,42,120,8,1593.38,2,Loyal
17838,27,345,5,2779.3,2,Loyal
17839,42,1,1,338.8,3,New
17841,2,371,124,40991.57,1,VIP
17843,303,1,1,205.48,3,New
17844,107,1,1,51.559999999999995,3,New
17846,85,1,1,2033.1,2,Loyal
17848,81,276,9,901.1999999999999,2,Loyal
17849,218,115,4,605.8000000000001,2,Loyal
17850,372,1,34,5391.21,1,VIP
17852,12,1,2,114.34,0,At-Risk
17854,185,41,2,311.26,3,New
17855,373,1,1,208.97,3,New
17856,2,279,4,1418.03,0,At-Risk
17857,4,361,23,26879.04,1,VIP
17858,6,363,12,5155.66,1,VIP
17859,305,1,1,148.21,3,New
17860,369,1,1,252.8,3,New
17861,3,316,8,2100.8,1,VIP
17862,324,1,1,330.9,3,New
17863,59,310,6,3160.0,2,Loyal
17864,13,262,3,597.5,0,At-Risk
17865,31,333,20,10526.32,1,VIP
17866,143,1,1,329.65,3,New
17867,30,258,6,1197.1000000000001,2,Loyal
17869,107,260,5,428.18,2,Loyal
17870,2,364,12,1894.35,1,VIP
17871,205,1,1,155.9,3,New
17873,80,293,5,1859.16,2,Loyal
17874,185,70,6,683.46,2,Loyal
17877,170,1,1,237.61,3,New
17878,44,1,1,379.45,3,New
17879,174,1,1,178.51999999999998,3,New
17880,365,1,1,458.92,3,New
17881,304,1,1,133.35000000000002,3,New
17883,3,242,4,671.77,0,At-Risk
17884,4,367,4,717.45,0,At-Risk
17885,12,1,1,190.19,0,At-Risk
17886,32,217,3,899.61,2,Loyal
17887,129,1,1,111.35,3,New
17888,21,335,8,726.05,2,Loyal
17889,212,109,2,203.87,3,New
17890,323,38,2,602.09,3,New
17891,162,1,1,203.85999999999999,3,New
17892,56,99,3,244.1,3,New
17893,225,1,1,112.25,3,New
17894,72,294,8,1119.81,2,Loyal
17895,44,1,1,98.0,3,New
17896,23,1,1,256.32,0,At-Risk
17897,173,200,3,566.6,3,New
17898,85,121,2,152.06,3,New
17899,159,1,1,155.8,3,New
17900,190,1,2,112.19999999999999,3,New
17901,29,1,1,110.38,0,At-Risk
17904,21,1,1,191.67,0,At-Risk
17905,71,302,4,800.24,2,Loyal
17906,247,1,1,72.9,3,New
17908,374,1,1,243.28,3,New
17911,9,1,1,366.23,0,At-Risk
17912,310,54,5,311.01,3,New
17913,59,296,2,411.6,3,New
17914,4,1,1,336.43,0,At-Risk
17917,45,317,3,341.28,0,At-Risk
17919,88,1,1,1304.04,2,Loyal
17920,4,369,17,4204.1,1,VIP
17921,64,202,4,826.52,2,Loyal
17923,282,1,1,207.50000000000003,3,New
17924,12,361,7,2962.5,1,VIP
17925,373,1,1,244.08,3,New
17926,133,70,2,397.29,3,New
17928,45,200,2,212.54,3,New
17929,11,297,4,843.0,0,At-Risk
17930,36,203,5,1740.48,2,Loyal
17931,134,121,2,408.36,3,New
17932,29,182,3,1331.57,2,Loyal
17934,52,7,2,704.25,2,Loyal
17935,138,3,2,145.79,3,New
17936,5,1,1,389.84,0,At-Risk
17937,9,353,7,4301.22,1,VIP
17939,160,1,1,99.14,3,New
17940,49,253,10,4106.4400000000005,1,VIP
17941,131,1,1,304.56,3,New
17942,8,1,1,77.50000000000001,0,At-Risk
17946,233,26,2,149.57999999999998,3,New
17947,37,1,1,176.68,3,New
17948,147,1,1,358.56000000000006,3,New
17949,1,370,45,58510.48,1,VIP
17950,72,293,3,482.2,2,Loyal
17951,40,333,3,1008.5400000000001,2,Loyal
17954,5,365,12,2332.72,1,VIP
17955,199,20,4,557.3,2,Loyal
17956,249,1,1,12.75,3,New
17957,66,1,1,111.68,3,New
17958,117,1,1,508.4599999999999,3,New
17960,171,1,1,73.78,3,New
17961,21,350,39,1296.44,1,VIP
17962,142,1,1,102.83,3,New
17964,32,340,2,471.7,0,At-Risk
17965,38,331,14,2622.57,1,VIP
17966,38,223,5,1098.43,2,Loyal
17967,372,1,1,123.07,3,New
17968,374,1,1,277.35,3,New
17969,166,194,2,228.2,3,New
17970,211,1,1,582.59,3,New
17972,242,1,1,136.04,3,New
17973,52,1,1,337.04,3,New
17974,25,194,3,740.79,0,At-Risk
17975,15,351,13,4488.81,1,VIP
17976,372,1,1,353.19,3,New
17977,29,1,1,288.14,0,At-Risk
17978,365,1,1,300.91999999999996,3,New
17979,36,224,4,757.71,2,Loyal
17980,166,193,3,811.45,2,Loyal
17984,145,1,1,152.68,3,New
17985,22,1,1,634.95,0,At-Risk
17986,56,1,1,20.8,3,New
17987,185,1,1,198.57,3,New
17988,12,314,7,201.12,0,At-Risk
17990,237,124,3,630.84,3,New
17991,225,1,2,93.35,3,New
17994,122,169,4,678.49,2,Loyal
17995,282,1,1,76.1,3,New
17997,74,89,8,1970.6699999999998,2,Loyal
17999,37,329,2,382.06,0,At-Risk
18001,12,74,2,417.23,0,At-Risk
18004,362,1,1,169.47,3,New
18005,4,43,2,249.72,0,At-Risk
18006,23,1,1,444.68,0,At-Risk
18008,70,248,9,2116.19,2,Loyal
18009,235,1,1,257.34,3,New
18010,257,1,1,174.8,3,New
18011,373,1,1,102.78999999999999,3,New
18013,155,1,2,187.29,3,New
18014,28,1,1,166.42,0,At-Risk
18015,4,1,1,120.03,0,At-Risk
18016,32,331,5,1483.56,2,Loyal
18017,81,229,3,523.0,2,Loyal
18018,108,91,2,122.14,3,New
18019,52,1,1,38.45,3,New
18022,36,1,1,668.11,0,At-Risk
18024,153,1,2,389.78,3,New
18027,99,1,1,115.31,3,New
18030,4,38,2,230.64999999999998,0,At-Risk
18032,334,1,1,73.5,3,New
18033,65,1,1,97.97,3,New
18034,22,1,2,422.88,0,At-Risk
18035,36,7,3,730.4,2,Loyal
18036,32,213,3,405.62,0,At-Risk
18037,154,207,6,70.02,3,New
18040,19,226,2,357.20000000000005,0,At-Risk
18041,12,361,21,4183.39,1,VIP
18042,54,1,1,165.04999999999998,3,New
18043,25,342,3,559.51,0,At-Risk
18044,4,356,10,2088.6,1,VIP
18045,45,1,1,189.4,3,New
18048,203,1,2,172.29000000000002,3,New
18050,359,1,1,74.4,3,New
18053,71,1,1,300.02,3,New
18055,7,362,10,6784.1900000000005,1,VIP
18056,288,1,1,363.65,3,New
18058,10,1,1,170.16,0,At-Risk
18059,23,44,3,306.46,0,At-Risk
18061,22,344,10,2119.41,1,VIP
18062,173,164,3,720.52,2,Loyal
18064,133,102,2,814.0,3,New
18065,6,358,14,2392.83,1,VIP
18066,75,1,1,318.0,3,New
18067,40,1,1,396.33,0,At-Risk
18068,289,1,1,101.69999999999999,3,New
18069,26,301,5,2036.67,2,Loyal
18071,258,108,2,453.0,3,New
18072,186,1,1,247.44,3,New
18073,114,82,12,3877.5200000000004,2,Loyal
18074,374,1,1,489.6,3,New
18075,23,337,10,2611.75,1,VIP
18077,8,358,11,2633.0099999999998,1,VIP
18078,217,41,2,336.13,3,New
18079,45,193,4,3651.97,2,Loyal
18080,19,223,2,1231.5,0,At-Risk
18081,36,97,3,343.45,0,At-Risk
18082,26,1,1,703.37,0,At-Risk
18084,16,1,1,90.47999999999999,0,At-Risk
18085,330,43,2,689.95,3,New
18086,274,1,1,101.34,3,New
18087,98,192,2,4055.7199999999993,2,Loyal
18088,61,1,1,167.67000000000002,3,New
18092,2,363,11,9068.26,1,VIP
18093,93,209,4,2106.52,2,Loyal
18094,82,210,7,3017.3,2,Loyal
18095,313,20,2,580.0500000000001,3,New
18096,12,52,3,911.15,0,At-Risk
18097,8,346,6,2697.8,1,VIP
18099,127,1,1,168.31,3,New
18101,11,132,2,223.65,0,At-Risk
18102,1,366,60,259657.3,1,VIP
18104,37,1,1,754.64,0,At-Risk
18105,38,1,1,113.48000000000002,3,New
18106,330,1,1,430.7,3,New
18108,254,1,1,271.0,3,New
18109,2,368,26,8052.97,1,VIP
18110,20,1,1,236.3,0,At-Risk
18112,12,154,2,352.69,0,At-Risk
18113,369,1,1,76.32000000000001,3,New
18114,290,1,1,220.1,3,New
18116,68,296,8,1418.03,2,Loyal
18117,26,1,1,320.72,0,At-Risk
18118,11,358,26,5653.82,1,VIP
18119,368,1,1,181.12,3,New
18120,214,1,1,111.15,3,New
18121,149,5,2,673.1,3,New
18122,8,142,6,1826.21,1,VIP
18123,24,7,2,589.4399999999999,0,At-Risk
18125,30,286,4,1142.99,2,Loyal
18126,61,1,1,206.82999999999998,3,New
18127,19,114,3,348.73,0,At-Risk
18129,243,1,1,112.55000000000001,3,New
18130,15,41,3,1059.39,0,At-Risk
18133,212,1,1,931.4999999999999,3,New
18135,29,161,5,681.9100000000001,2,Loyal
18136,63,256,3,784.33,2,Loyal
18138,295,1,1,152.65,3,New
18139,18,1,6,8438.34,1,VIP
18142,157,58,2,1019.52,2,Loyal
18143,117,25,2,1000.16,2,Loyal
18144,8,365,12,2888.75,1,VIP
18145,13,299,4,2861.55,2,Loyal
18146,141,79,2,160.35000000000002,3,New
18147,46,62,2,179.33999999999997,3,New
18149,51,222,3,612.0799999999999,2,Loyal
